id,title,creator,date,location,image,source,subject
Q123018236,"Catherine-Frédérique-Sophie-Dorothée de Wurtemberg, reine de Westphalie (1783-1835)",François Gérard,1813,château de Versailles,https://commons.wikimedia.org/wiki/Special:FilePath/Catharina%2520van%2520W%25C3%25BCrttemberg.jpg,https://www.wikidata.org/wiki/Q123018236,Catherine de Wurtemberg
Q29864698,Anne de Boleyn condamnée à mort,Pierre-Nolasque Bergeret,1814,salle 937,https://commons.wikimedia.org/wiki/Special:FilePath/Anne%2520Boleyn%2520condamn%25C3%25A9e%2520%25C3%25A0%2520mort%2520%2528Louvre%252C%2520INV%25202513%2529.jpg,https://www.wikidata.org/wiki/Q29864698,Anne Boleyn
Q3292681,Portrait de Madame de Senonnes,Jean-Auguste Dominique Ingres,1814,musée d'Arts de Nantes,https://commons.wikimedia.org/wiki/Special:FilePath/Jean%2520Auguste%2520Dominique%2520Ingres%2520-%2520Marie%2520Marcoz%2520%2528later%2520Vicomtesse%2520de%2520Senonnes%2529%252C%25201814.jpg,https://www.wikidata.org/wiki/Q3292681,Marie-Geneviève-Marguerite Marcoz
Q3292681,Portrait de Madame de Senonnes,Jean-Auguste Dominique Ingres,1814,musée d'Arts de Nantes,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Madame%2520de%2520Senonnes.jpg,https://www.wikidata.org/wiki/Q3292681,Marie-Geneviève-Marguerite Marcoz
Q28036308,Portrait de la maréchale Lannes et ses enfants,François Gérard,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Baron%2520Fran%25C3%25A7ois%2520G%25C3%25A9rard%2520-%2520Portrait%2520of%2520Louise-Antoinette-Scholastique%2520Gu%25C3%25A9h%25C3%25A9neuc%252C%2520Madame%2520la%2520Mar%25C3%25A9chale%2520Lannes%252C%2520Duchesse%2520de%2520Montebello%252C%2520with%2520her%2520Children%2520-%25202007.1202%2520-%2520Museum%2520of%2520Fine%2520Arts.jpg,https://www.wikidata.org/wiki/Q28036308,Louise de Guéhéneuc
Q28036308,Portrait de la maréchale Lannes et ses enfants,François Gérard,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Francois%2520Pascal%2520Simon%2520G%25C3%25A9rard%2520-%2520Portrait%2520of%2520Louise-Antoinette-Scholastique%2520Gu%25C3%25A9h%25C3%25A9neuc%252C%2520Madame%2520la%2520Mar%25C3%25A9chale%2520Lannes%252C%2520Duchesse%2520de%2520Montebello%252C%2520with%2520her%2520Children%2520-%2520Google%2520Art%2520Project.jpg,https://www.wikidata.org/wiki/Q28036308,Louise de Guéhéneuc
Q15731391,Lecture de la tragédie de l'orphelin de la Chine de Voltaire dans le salon de madame Geoffrin,Anicet Charles Gabriel Lemonnier,1814,musée des Beaux-Arts de Rouen,,https://www.wikidata.org/wiki/Q15731391,Anne-Marie du Boccage
Q15731391,Lecture de la tragédie de l'orphelin de la Chine de Voltaire dans le salon de madame Geoffrin,Anicet Charles Gabriel Lemonnier,1814,musée des Beaux-Arts de Rouen,,https://www.wikidata.org/wiki/Q15731391,Marie-Thérèse Rodet Geoffrin
Q20202711,,Pierre-Paul Prud'hon,1814,Legion of Honor,https://commons.wikimedia.org/wiki/Special:FilePath/Venus%2520Bathing%2520by%2520Pierre-Paul%2520Prud%2527hon%252C%2520California%2520Palace%2520of%2520the%2520Legion%2520of%2520Honor.JPG,https://www.wikidata.org/wiki/Q20202711,Vénus
Q105324968,Geneviève et Lancelot visitant les tombeaux d'Yseult et de Tristan,Eugénie Servières,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Servieres-Lancelot.jpg,https://www.wikidata.org/wiki/Q105324968,Guenièvre
Q107859378,Portrait de mademoiselle Mars en costume moscovite,François Gérard,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Mademoiselle%2520Mars%252C%25201814%252C%2520by%2520Francois%2520Gerard.jpg,https://www.wikidata.org/wiki/Q107859378,Mademoiselle Mars
Q72379091,Apelle peignant Campaspe en présence d'Alexandre,Jacques-Louis David,1814,palais des Beaux-Arts de Lille,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis%2520David%2520-%2520Apelles%2520Painting%2520Campaspe%2520in%2520the%2520Presence%2520of%2520Alexander%2520the%2520Great.jpg,https://www.wikidata.org/wiki/Q72379091,Campaspe
Q29643855,"La Naissance de Louis XIV, sujet allégorique",Charles Meynier,1814,réserves du musée du Louvre,,https://www.wikidata.org/wiki/Q29643855,Minerve
Q125057264,Portrait de Mme Granier dans le rôle de Colinette à la Cour,Adèle Romany,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Mme%2520Granier%2520in%2520the%2520role%2520of%2520Colinette%2520a%2520la%2520cour.jpg,https://www.wikidata.org/wiki/Q125057264,Mme Granier
Q15731391,Lecture de la tragédie de l'orphelin de la Chine de Voltaire dans le salon de madame Geoffrin,Anicet Charles Gabriel Lemonnier,1814,musée des Beaux-Arts de Rouen,,https://www.wikidata.org/wiki/Q15731391,Françoise de Graffigny
Q15731391,Lecture de la tragédie de l'orphelin de la Chine de Voltaire dans le salon de madame Geoffrin,Anicet Charles Gabriel Lemonnier,1814,musée des Beaux-Arts de Rouen,,https://www.wikidata.org/wiki/Q15731391,Julie de Lespinasse
Q98687984,Portrait de Mlle Antoinette Béfort,Julie Volpelière,1814,,,https://www.wikidata.org/wiki/Q98687984,Antoinette Béfort
Q15731391,Lecture de la tragédie de l'orphelin de la Chine de Voltaire dans le salon de madame Geoffrin,Anicet Charles Gabriel Lemonnier,1814,musée des Beaux-Arts de Rouen,,https://www.wikidata.org/wiki/Q15731391,Mademoiselle Clairon
Q105324968,Geneviève et Lancelot visitant les tombeaux d'Yseult et de Tristan,Eugénie Servières,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Servieres-Lancelot.jpg,https://www.wikidata.org/wiki/Q105324968,Iseut
Q15731391,Lecture de la tragédie de l'orphelin de la Chine de Voltaire dans le salon de madame Geoffrin,Anicet Charles Gabriel Lemonnier,1814,musée des Beaux-Arts de Rouen,,https://www.wikidata.org/wiki/Q15731391,Sophie Lalive de Bellegarde
Q37755726,La Reine Caroline Murat,Jean-Auguste Dominique Ingres,1814,,https://commons.wikimedia.org/wiki/Special:FilePath/Ingres%2520Caroline%2520Murat.jpg,https://www.wikidata.org/wiki/Q37755726,Caroline Bonaparte
Q64652114,Paolo et Francesca,Jean-Auguste Dominique Ingres,1814,musée Condé,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7oise%2520de%2520Rimini%2520-%2520Ingres%2520-%2520Mus%25C3%25A9e%2520Cond%25C3%25A9.jpg,https://www.wikidata.org/wiki/Q64652114,Francesca da Rimini
Q18222088,Raphaël et la Fornarina,Jean-Auguste Dominique Ingres,1814,Fogg Art Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Jean%2520auguste%2520dominique%2520ingres%2520raphael%2520and%2520the%2520fornarina.jpg,https://www.wikidata.org/wiki/Q18222088,Margherita Luti
Q18222088,Raphaël et la Fornarina,Jean-Auguste Dominique Ingres,1814,Fogg Art Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%2520Ingres%2520-%2520Raphael%2520and%2520the%2520Fornarina%2520-%25201943.252%2520-%2520Fogg%2520Museum.jpg,https://www.wikidata.org/wiki/Q18222088,Margherita Luti
Q80113959,,Robert Lefèvre,1814,musée d'Art Fuji de Tokyo,,https://www.wikidata.org/wiki/Q80113959,
Q120616143,Jeanne d'Arc,Jean-Antoine Laurent,1815,musée départemental d'Art ancien et contemporain,https://commons.wikimedia.org/wiki/Special:FilePath/Jeanne%2520d%2527Arc%2520-%2520Jean-Antoine%2520Laurent.jpg,https://www.wikidata.org/wiki/Q120616143,Jeanne d'Arc
Q62618838,Briséis pleurant le corps de Patrocle dans la tente d'Achille,Jean Alaux,1815,École nationale supérieure des beaux-arts,https://commons.wikimedia.org/wiki/Special:FilePath/Alaux%2520Bris%25C3%25A9is%2520pleurant%2520Patrocle.JPG,https://www.wikidata.org/wiki/Q62618838,Briséis
Q129652328,Portrait de Soeur Marthe portant des décorations françaises,Bernard Biget,1815,musée national du Château de Fontainebleau,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520de%2520Soeur%2520Marthe%2520portant%2520des%2520d%25C3%25A9corations%2520fran%25C3%25A7aises%2520-%2520Bernard%2520Biget.jpg,https://www.wikidata.org/wiki/Q129652328,Anne Biget
Q20427321,,Jean-Baptiste Regnault,1815,musée national du Victoria,,https://www.wikidata.org/wiki/Q20427321,Vénus
Q29855546,Madame Granger,Jean-Pierre Granger,1815,réserves du musée du Louvre,https://commons.wikimedia.org/wiki/Special:FilePath/Granger-Wife.jpg,https://www.wikidata.org/wiki/Q29855546,Marie-Jeanne-Catherine Delaigle
Q115024915,Les soeurs Allart,Jean-Louis Ducis,1815,domaine de la Vallée-aux-Loups,https://commons.wikimedia.org/wiki/Special:FilePath/Maison%2520de%2520Chateaubriand%2520-%2520Les%2520soeurs%2520Allart%2520par%2520Louis%2520Ducis%2520-%25201815.JPG,https://www.wikidata.org/wiki/Q115024915,Sophie Allart
Q115024915,Les soeurs Allart,Jean-Louis Ducis,1815,domaine de la Vallée-aux-Loups,https://commons.wikimedia.org/wiki/Special:FilePath/Maison%2520de%2520Chateaubriand%2520-%2520Les%2520soeurs%2520Allart%2520par%2520Louis%2520Ducis%2520-%25201815.JPG,https://www.wikidata.org/wiki/Q115024915,Hortense Allart
Q64569591,,Théodore Géricault,1815,musée d'art Nelson-Atkins,https://commons.wikimedia.org/wiki/Special:FilePath/G%25C3%25A9ricault%2520-%2520The%2520Oath%2520of%2520Brutus%2520after%2520the%2520Death%2520of%2520Lucretia%252C%2520ca.%25201815-1816.png,https://www.wikidata.org/wiki/Q64569591,Lucrèce
Q115522980,,Fleury François Richard,1815,fondation Dosne-Thiers,https://commons.wikimedia.org/wiki/Special:FilePath/Queen%2520Hortense%2520of%2520Holland.jpg,https://www.wikidata.org/wiki/Q115522980,Hortense de Beauharnais
Q79416845,Portrait de la reine Hortense,Fleury François Richard,1815,fondation Dosne-Thiers,,https://www.wikidata.org/wiki/Q79416845,Hortense de Beauharnais
Q29855481,Énée racontant à Didon les malheurs de la ville de Troie,Pierre-Narcisse Guérin,1815,salle 701,https://commons.wikimedia.org/wiki/Special:FilePath/%25C3%2589n%25C3%25A9e%2520et%2520Didon%252C%2520Gu%25C3%25A9rin.jpg,https://www.wikidata.org/wiki/Q29855481,Didon
Q19008597,Énée et Didon,Pierre-Narcisse Guérin,1815,salle 936,https://commons.wikimedia.org/wiki/Special:FilePath/%25C3%2589n%25C3%25A9e%2520et%2520Didon%2520-%2520Pierre-Narcisse%2520Gu%25C3%25A9rin%2520-%2520Mus%25C3%25A9e%2520du%2520Louvre%2520Peintures%2520RF%2520762.jpg,https://www.wikidata.org/wiki/Q19008597,Didon
Q17344256,,François Gérard,1815,Rijksmuseum,https://commons.wikimedia.org/wiki/Special:FilePath/Carolina%2520Ferdinanda%2520Louisa%2520van%2520Sicili%25C3%25AB%2520%25281798-1870%2529.%2520Echtgenote%2520van%2520Karel%2520Ferdinand%252C%2520hertog%2520van%2520Berry%252C%2520in%2520het%2520park%2520van%2520Bagatelle%2520in%2520het%2520Bois%2520de%2520Boulogne%2520bij%2520Parijs%2520Rijksmuseum%2520SK-C-1525.jpeg,https://www.wikidata.org/wiki/Q17344256,Marie-Caroline de Bourbon-Siciles
Q106091366,la Vierge flanquée de saint Nicolas et de saint Roch (Arles Saint-Césaire),Jean-Baptiste Marie Fouque,1816,église Saint-Césaire d'Arles,https://commons.wikimedia.org/wiki/Special:FilePath/Arles%252CSt%2520C%25C3%25A9saire34%252Cchapelle%2520Ste%2520Anne2%252CN.D.de-Bon-Voyage%2520entre%2520St%2520Nicolas%2526St%2520Roch.jpg,https://www.wikidata.org/wiki/Q106091366,Marie
Q26531795,Portrait de la Comtesse Vilain XIIII et de sa fille Louise,Jacques-Louis David,1816,National Gallery,https://commons.wikimedia.org/wiki/Special:FilePath/Comtesse%2520Vilain%2520XIIII%2520JLDavid.jpg,https://www.wikidata.org/wiki/Q26531795,Sophie-Louise-Zoé de Feltz
Q131422983,Portrait d’Anne-Aglaé Deluchi à l’âge de 18 ans,Marie-Geneviève Lemoine,1816,,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Genevieve%2520Lemoine%2520-%2520Anne-Aglae%2520Deluchi%2520a%2520l%25E2%2580%2599age%2520de%252018%2520ans%2520-%25201816.jpg,https://www.wikidata.org/wiki/Q131422983,Anne Aglaé Deluchi
Q131422702,Autoportrait à l'âge de 45 ans,Marie-Geneviève Lemoine,1816,,https://commons.wikimedia.org/wiki/Special:FilePath/Marie-Genevi%25C3%25A8ve%2520Lemoine%2520-%2520Autoportrait%2520a%2520l%2527age%2520de%252045%2520ans.jpg,https://www.wikidata.org/wiki/Q131422702,Marie-Geneviève Lemoine
Q59248135,"Marie-Thérèse-Charlotte de France, duchesse d'Angoulême, dite Madame Royale (1778-1851)",Antoine-Jean Gros,1816,musée de l’Histoire de France,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520Royale.jpg,https://www.wikidata.org/wiki/Q59248135,Marie-Thérèse de France
Q91190944,Pentecôte,Xavier Sigalon,1817,chapelle des Pénitents blancs d'Aigues-Mortes,https://commons.wikimedia.org/wiki/Special:FilePath/Aigues%2520Mortes-Chapelle%2520des%2520P%25C3%25A9nitents%2520Blancs-La%2520pentec%25C3%25B4te-20110824.jpg,https://www.wikidata.org/wiki/Q91190944,Marie
Q50820775,,François-Édouard Picot,1817,Fitzwilliam Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois%2520Eduard%2520Picot%2520%25281786-1868%2529%2520-%2520Ad%25C3%25A9la%25C3%25AFde-Sophie%2520Cl%25C3%25A9ret%252C%2520Mme%2520Tiolier%2520-%2520PD.98-1978%2520-%2520Fitzwilliam%2520Museum.jpg,https://www.wikidata.org/wiki/Q50820775,Anne-Adélaïde-Sophie Cléret
Q114963253,Portrait d'Amable Tastu,Constance Mayer,1817,musée de la Cour d'Or,https://commons.wikimedia.org/wiki/Special:FilePath/Amable%2520Tastu%2520by%2520Constance%2520Mayer.jpg,https://www.wikidata.org/wiki/Q114963253,Amable Tastu
Q117663304,Louis XIII et Mlle de La Fayette,Eugénie Servières,1817,palais de Liria,https://commons.wikimedia.org/wiki/Special:FilePath/Louis%2520XIII%2520et%2520Mlle%2520de%2520La%2520Fayette%2520-%2520Eugenie%2520Servieres.jpg,https://www.wikidata.org/wiki/Q117663304,Louise de La Fayette
Q93977489,Portrait de Mme de Staël,François Gérard,1817,château de Coppet,https://commons.wikimedia.org/wiki/Special:FilePath/Madame%2520de%2520Sta%25C3%25ABl.jpg,https://www.wikidata.org/wiki/Q93977489,Germaine de Staël
Q29842284,L'Amour et Psyché,François-Édouard Picot,1817,salle 702,https://commons.wikimedia.org/wiki/Special:FilePath/Fran%25C3%25A7ois-%25C3%25A9douard%2520picot%252C%2520amore%2520e%2520psiche%252C%25201817%252C%252001.jpg,https://www.wikidata.org/wiki/Q29842284,Psyché
Q18752241,Hélène délivrée par Castor et Pollux,Jean-Bruno Gassies,1817,,https://commons.wikimedia.org/wiki/Special:FilePath/H%25C3%25A9l%25C3%25A8ne%2520d%25C3%25A9livr%25C3%25A9e%2520par%2520Castor%2520et%2520Pollux%252C%2520Jean-Bruno%2520Gassies%252C%2520Prix%2520de%2520Rome%25201817.jpg,https://www.wikidata.org/wiki/Q18752241,Hélène
Q107455751,"Portrait de Marie-Amélie Cogniet, sœur de l'artiste",Léon Cogniet,1817,musée des Beaux-Arts d'Orléans,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Marie%2520Amelie%2520Cogniet%2520by%2520Leon%2520Cogniet.jpg,https://www.wikidata.org/wiki/Q107455751,Marie-Amélie Cogniet
Q88218118,,Antoine-Jean Gros,1817,Bowes Museum,https://commons.wikimedia.org/wiki/Special:FilePath/Duchess%2520d%2527Angouleme.jpg,https://www.wikidata.org/wiki/Q88218118,Marie-Thérèse de France
Q136417874,,François Gérard,1817,,https://commons.wikimedia.org/wiki/Special:FilePath/Marie%2520Am%25C3%25A9lie%252C%2520Duchess%2520of%2520Orl%25C3%25A9ans%2520with%2520her%2520son%2520the%2520Duke%2520of%2520Chartres.jpg,https://www.wikidata.org/wiki/Q136417874,Marie-Amélie de Bourbon-Siciles
Q17280552,L'Éducation d'Henri IV,Jean-Baptiste Mallet,1817,musée national et domaine du château de Pau,https://commons.wikimedia.org/wiki/Special:FilePath/L%2527%25C3%2589ducation%2520d%2527Henri%2520IV%2520-%2520Jean-Baptiste%2520Mallet%2520-%2520MBA%2520Lyon%25202014.jpg,https://www.wikidata.org/wiki/Q17280552,Jeanne d'Albret
Q117088508,"Portrait de Zénaïde Chapt de Rastignac, duchesse de La Rochefoucauld",Edmée Brucy,1817,château de La Rochefoucauld,https://commons.wikimedia.org/wiki/Special:FilePath/Zenaide%2520Chapt%2520de%2520Rastignac%252C%2520duchesse%2520de%2520La%2520Rochefoucauld%252C%25201817%252C%2520by%2520Edmee%2520Brucy.jpg,https://www.wikidata.org/wiki/Q117088508,Zénaïde Chapt de Rastignac
Q19905102,,Pierre-Paul Prud'hon,1818,Metropolitan Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Andromache%2520and%2520Astyanax%2520MET%2520ep25.110.14.R.jpg,https://www.wikidata.org/wiki/Q19905102,Andromaque
Q105099760,Portrait présumé de Mlle George en Allégorie de la Nuit,Alexandrine Delaval,1818,,https://commons.wikimedia.org/wiki/Special:FilePath/Presumed%2520portrait%2520of%2520Mlle%2520George%2520as%2520Allegory%2520of%2520the%2520Night%2520%2528attributed%2520to%2520Alexandrine%2520Delaval%2529.jpg,https://www.wikidata.org/wiki/Q105099760,Mademoiselle George
Q105981224,"Blanche de Castille, mère de Saint-Louis et régente de France, délivrant les prisonniers enfermés dans les cachots du chapitre de Chastenay, près Paris",Eugénie Servières,1818,musée des Beaux-Arts de Libourne,https://commons.wikimedia.org/wiki/Special:FilePath/Eugenie%2520Servieres%2520-%2520Blanche%2520of%2520Castile%2520freeing%2520prisoners.jpg,https://www.wikidata.org/wiki/Q105981224,Blanche de Castille
Q80017069,,Jean-Baptiste Isabey,1818,Cleveland Museum of Art,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%2520Isabey%2520-%2520Portrait%2520of%2520Hortense%2520de%2520Perregaux%252C%2520Duchess%2520of%2520Ragusa%2520-%25201942.1146%2520-%2520Cleveland%2520Museum%2520of%2520Art.tif,https://www.wikidata.org/wiki/Q80017069,Anne-Marie-Hortense Perregaux
Q98977855,"Césarine d'Houdetot, baronne de Barante, lisant Paul et Virginie",Louise Bouteiller,1818,château de Barante,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Cesarine%2520de%2520Houdetot%2520by%2520Louise%2520Bouteiller.jpg,https://www.wikidata.org/wiki/Q98977855,Césarine d’Houdetot
Q98977855,"Césarine d'Houdetot, baronne de Barante, lisant Paul et Virginie",Louise Bouteiller,1818,musée national du Victoria,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%2520of%2520Cesarine%2520de%2520Houdetot%2520by%2520Louise%2520Bouteiller.jpg,https://www.wikidata.org/wiki/Q98977855,Césarine d’Houdetot
Q123140833,"Portrait de Marie-Antoinette, reine de France",Marie-Victoire Jaquotot,1818,Réserve des miniatures,,https://www.wikidata.org/wiki/Q123140833,Marie-Antoinette
Q136387997,Mlle Mars,François Gérard,1818,Bibliothèque-musée de la Comédie-Française,,https://www.wikidata.org/wiki/Q136387997,Mademoiselle Mars
Q77897129,Portrait de Lady Morgan,René Théodore Berthon,1818,Galerie nationale d'Irlande,https://commons.wikimedia.org/wiki/Special:FilePath/LadyMorgan.jpg,https://www.wikidata.org/wiki/Q77897129,Lady Morgan
Q96612629,Cendrillon essayant la pantoufle de verre,Jean-Antoine Laurent,1818,,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Antoine%2520Laurent%2520-%2520Cinderella%252C%2520a%2520perfect%2520match.jpg,https://www.wikidata.org/wiki/Q96612629,Cendrillon
Q122804955,Portrait de Victorine van der Haert,Sophie Rude,1818,musée des Beaux-Arts de Dijon,https://commons.wikimedia.org/wiki/Special:FilePath/Sophie%2520Rude-Fremiet%252C%2520Portrait%2520of%2520Victorine%2520van%2520der%2520Haert%252C%2520sister%2520of%2520the%2520artist%252C%25201818.jpg,https://www.wikidata.org/wiki/Q122804955,Victorine Frémiet
Q106864899,"Portrait d'Amélie-Justine Laidin de la Bouterie, née Pontois, tenant un chapeau rempli de fleurs",Adèle Romany,1818,,https://commons.wikimedia.org/wiki/Special:FilePath/Ad%25C3%25A8le%2520Romany%2520-%2520Am%25C3%25A9lie-Justine%2520Laidin%2520de%2520la%2520Bouterie%252C%2520n%25C3%25A9e%2520Pontois.jpg,https://www.wikidata.org/wiki/Q106864899,Amélie-Justine Pontois
